ID,Best Cluster
A_PuertoRico_8_1934_M_365_924,24
A_PuertoRico_8_1934_M_52_741,11
A_PuertoRico_8_1934_M_887_911,29
A_PuertoRico_8_1934_NA_187_1108,9
A_PuertoRico_8_1934_NA_190_1109,-1
A_PuertoRico_8_1934_NA_198_292,7
A_PuertoRico_8_1934_NA_207_1109,25
A_PuertoRico_8_1934_NA_209_838,21
A_PuertoRico_8_1934_NA_210_1018,21
A_PuertoRico_8_1934_NA_339_1212,-1
A_PuertoRico_8_1934_NA_516_1177,25
A_PuertoRico_8_1934_NA_574_613,-1
A_PuertoRico_8_1934_NA_581_1005,7
A_PuertoRico_8_1934_NA_707_1170,7
A_PuertoRico_8_1934_NA_77_99,15
A_PuertoRico_8_1934_NA_86_117,29
A_PuertoRico_8_1934_NP_109_479,21
A_PuertoRico_8_1934_NP_1192_1295,7
A_PuertoRico_8_1934_NP_1220_1409,7
A_PuertoRico_8_1934_NP_1269_1322,24
A_PuertoRico_8_1934_NP_164_1210,28
A_PuertoRico_8_1934_NP_164_1322,25
A_PuertoRico_8_1934_NP_164_1364,26
A_PuertoRico_8_1934_NP_164_1381,26
A_PuertoRico_8_1934_NP_164_194,28
A_PuertoRico_8_1934_NP_165_1278,26
A_PuertoRico_8_1934_NP_166_1272,25
A_PuertoRico_8_1934_NP_166_1345,26
A_PuertoRico_8_1934_NP_187_1277,25
A_PuertoRico_8_1934_NP_199_1306,25
A_PuertoRico_8_1934_NP_218_1277,28
A_PuertoRico_8_1934_NP_223_1210,-1
A_PuertoRico_8_1934_NP_223_1277,22
A_PuertoRico_8_1934_NP_223_1288,26
A_PuertoRico_8_1934_NP_228_1277,11
A_PuertoRico_8_1934_NP_234_1270,29
A_PuertoRico_8_1934_NP_234_1277,23
A_PuertoRico_8_1934_NP_253_544,21
A_PuertoRico_8_1934_NP_274_1178,29
A_PuertoRico_8_1934_NP_274_1200,24
A_PuertoRico_8_1934_NP_274_1277,26
A_PuertoRico_8_1934_NP_275_1211,26
A_PuertoRico_8_1934_NP_278_1210,25
A_PuertoRico_8_1934_NP_279_1201,25
A_PuertoRico_8_1934_NP_279_1278,4
A_PuertoRico_8_1934_NP_280_1234,29
A_PuertoRico_8_1934_NP_296_531,21
A_PuertoRico_8_1934_NP_331_1210,29
A_PuertoRico_8_1934_NP_338_1291,-1
A_PuertoRico_8_1934_NP_377_1200,28
A_PuertoRico_8_1934_NP_377_1210,29
A_PuertoRico_8_1934_NP_377_1232,29
A_PuertoRico_8_1934_NP_405_1031,29
A_PuertoRico_8_1934_NP_425_617,7
A_PuertoRico_8_1934_NP_520_660,7
A_PuertoRico_8_1934_NP_546_619,-1
A_PuertoRico_8_1934_NP_764_1392,7
A_PuertoRico_8_1934_NP_779_809,28
A_PuertoRico_8_1934_NP_90_1165,21
A_PuertoRico_8_1934_NS_57_530,11
A_PuertoRico_8_1934_NS_723_745,29
A_PuertoRico_8_1934_PA_120_143,2
A_PuertoRico_8_1934_PA_120_157,18
A_PuertoRico_8_1934_PA_120_1886,11
A_PuertoRico_8_1934_PA_120_1922,13
A_PuertoRico_8_1934_PA_120_1974,19
A_PuertoRico_8_1934_PA_120_1990,19
A_PuertoRico_8_1934_PA_120_2027,4
A_PuertoRico_8_1934_PA_121_2074,23
A_PuertoRico_8_1934_PA_122_1990,18
A_PuertoRico_8_1934_PA_123_148,16
A_PuertoRico_8_1934_PA_123_181,23
A_PuertoRico_8_1934_PA_123_2074,14
A_PuertoRico_8_1934_PA_124_147,20
A_PuertoRico_8_1934_PA_124_168,23
A_PuertoRico_8_1934_PA_124_1984,15
A_PuertoRico_8_1934_PA_124_1990,19
A_PuertoRico_8_1934_PA_124_2027,10
A_PuertoRico_8_1934_PA_129_156,15
A_PuertoRico_8_1934_PA_129_1959,24
A_PuertoRico_8_1934_PA_130_1972,9
A_PuertoRico_8_1934_PA_130_2075,0
A_PuertoRico_8_1934_PA_130_2076,24
A_PuertoRico_8_1934_PA_132_1978,23
A_PuertoRico_8_1934_PA_134_2004,23
A_PuertoRico_8_1934_PA_135_1974,22
A_PuertoRico_8_1934_PA_135_1990,0
A_PuertoRico_8_1934_PA_135_2027,5
A_PuertoRico_8_1934_PA_135_2063,23
A_PuertoRico_8_1934_PA_136_1987,3
A_PuertoRico_8_1934_PA_137_1455,28
A_PuertoRico_8_1934_PA_137_165,14
A_PuertoRico_8_1934_PA_137_1956,8
A_PuertoRico_8_1934_PA_137_1975,1
A_PuertoRico_8_1934_PA_137_2068,2
A_PuertoRico_8_1934_PA_137_2074,19
A_PuertoRico_8_1934_PA_138_172,-1
A_PuertoRico_8_1934_PA_138_180,19
A_PuertoRico_8_1934_PA_138_1937,20
A_PuertoRico_8_1934_PA_138_1948,18
A_PuertoRico_8_1934_PA_138_1951,19
A_PuertoRico_8_1934_PA_138_1967,10
A_PuertoRico_8_1934_PA_138_1984,19
A_PuertoRico_8_1934_PA_138_1987,24
A_PuertoRico_8_1934_PA_138_1990,17
A_PuertoRico_8_1934_PA_138_2011,4
A_PuertoRico_8_1934_PA_138_2014,4
A_PuertoRico_8_1934_PA_138_2017,3
A_PuertoRico_8_1934_PA_138_2042,24
A_PuertoRico_8_1934_PA_138_2063,1
A_PuertoRico_8_1934_PA_138_208,-1
A_PuertoRico_8_1934_PA_139_169,20
A_PuertoRico_8_1934_PA_139_1946,20
A_PuertoRico_8_1934_PA_139_1961,19
A_PuertoRico_8_1934_PA_139_1979,20
A_PuertoRico_8_1934_PA_139_1989,1
A_PuertoRico_8_1934_PA_139_1997,16
A_PuertoRico_8_1934_PA_139_2028,17
A_PuertoRico_8_1934_PA_139_2084,23
A_PuertoRico_8_1934_PA_140_1846,0
A_PuertoRico_8_1934_PA_140_1881,23
A_PuertoRico_8_1934_PA_140_2087,23
A_PuertoRico_8_1934_PA_142_1951,12
A_PuertoRico_8_1934_PA_142_1978,17
A_PuertoRico_8_1934_PA_142_1990,6
A_PuertoRico_8_1934_PA_146_168,1
A_PuertoRico_8_1934_PA_146_172,3
A_PuertoRico_8_1934_PA_146_1974,20
A_PuertoRico_8_1934_PA_146_1978,22
A_PuertoRico_8_1934_PA_146_1986,23
A_PuertoRico_8_1934_PA_146_1990,18
A_PuertoRico_8_1934_PA_146_2011,17
A_PuertoRico_8_1934_PA_146_2027,6
A_PuertoRico_8_1934_PA_149_183,8
A_PuertoRico_8_1934_PA_151_2076,24
A_PuertoRico_8_1934_PA_152_1911,9
A_PuertoRico_8_1934_PA_156_1868,0
A_PuertoRico_8_1934_PA_156_1990,18
A_PuertoRico_8_1934_PA_156_1992,24
A_PuertoRico_8_1934_PA_157_1961,22
A_PuertoRico_8_1934_PA_157_1973,0
A_PuertoRico_8_1934_PA_157_1979,20
A_PuertoRico_8_1934_PA_157_2028,10
A_PuertoRico_8_1934_PA_158_1881,3
A_PuertoRico_8_1934_PA_158_1925,27
A_PuertoRico_8_1934_PA_158_2075,2
A_PuertoRico_8_1934_PA_159_1936,24
A_PuertoRico_8_1934_PA_159_1977,18
A_PuertoRico_8_1934_PA_161_1943,-1
A_PuertoRico_8_1934_PA_162_2024,3
A_PuertoRico_8_1934_PA_163_1951,17
A_PuertoRico_8_1934_PA_163_1984,22
A_PuertoRico_8_1934_PA_163_2011,3
A_PuertoRico_8_1934_PA_164_1927,23
A_PuertoRico_8_1934_PA_164_1973,-1
A_PuertoRico_8_1934_PA_164_1989,22
A_PuertoRico_8_1934_PA_164_2026,23
A_PuertoRico_8_1934_PA_165_1925,10
A_PuertoRico_8_1934_PA_165_1976,14
A_PuertoRico_8_1934_PA_167_1951,2
A_PuertoRico_8_1934_PA_167_1967,-1
A_PuertoRico_8_1934_PA_167_1986,19
A_PuertoRico_8_1934_PA_167_1990,17
A_PuertoRico_8_1934_PA_167_2011,9
A_PuertoRico_8_1934_PA_167_2042,0
A_PuertoRico_8_1934_PA_167_208,4
A_PuertoRico_8_1934_PA_168_1845,8
A_PuertoRico_8_1934_PA_168_1975,9
A_PuertoRico_8_1934_PA_168_2086,26
A_PuertoRico_8_1934_PA_169_1998,23
A_PuertoRico_8_1934_PA_170_1924,-1
A_PuertoRico_8_1934_PA_171_1945,19
A_PuertoRico_8_1934_PA_171_1964,6
A_PuertoRico_8_1934_PA_171_1974,0
A_PuertoRico_8_1934_PA_172_1949,20
A_PuertoRico_8_1934_PA_172_1968,22
A_PuertoRico_8_1934_PA_173_1992,17
A_PuertoRico_8_1934_PA_177_1944,9
A_PuertoRico_8_1934_PA_178_1924,23
A_PuertoRico_8_1934_PA_179_1879,24
A_PuertoRico_8_1934_PA_179_1951,1
A_PuertoRico_8_1934_PA_179_1960,19
A_PuertoRico_8_1934_PA_179_1974,12
A_PuertoRico_8_1934_PA_179_1978,0
A_PuertoRico_8_1934_PA_179_1986,22
A_PuertoRico_8_1934_PA_179_1990,19
A_PuertoRico_8_1934_PA_179_2002,-1
A_PuertoRico_8_1934_PA_180_1985,19
A_PuertoRico_8_1934_PA_182_1943,10
A_PuertoRico_8_1934_PA_184_1990,14
A_PuertoRico_8_1934_PA_185_1923,10
A_PuertoRico_8_1934_PA_186_2072,28
A_PuertoRico_8_1934_PA_1878_1948,28
A_PuertoRico_8_1934_PA_188_1851,6
A_PuertoRico_8_1934_PA_188_1903,1
A_PuertoRico_8_1934_PA_188_1952,9
A_PuertoRico_8_1934_PA_188_1987,27
A_PuertoRico_8_1934_PA_190_1925,3
A_PuertoRico_8_1934_PA_194_2042,24
A_PuertoRico_8_1934_PA_1959_1990,16
A_PuertoRico_8_1934_PA_195_1869,10
A_PuertoRico_8_1934_PA_195_1952,0
A_PuertoRico_8_1934_PA_197_1954,29
A_PuertoRico_8_1934_PA_197_1995,-1
A_PuertoRico_8_1934_PA_2019_2054,-1
A_PuertoRico_8_1934_PA_2026_2048,3
A_PuertoRico_8_1934_PA_2026_2063,17
A_PuertoRico_8_1934_PA_202_2026,-1
A_PuertoRico_8_1934_PA_2041_2063,19
A_PuertoRico_8_1934_PA_2046_2068,28
A_PuertoRico_8_1934_PA_204_1945,10
A_PuertoRico_8_1934_PA_204_1990,9
A_PuertoRico_8_1934_PA_205_1952,1
A_PuertoRico_8_1934_PA_206_1924,14
A_PuertoRico_8_1934_PA_206_1953,-1
A_PuertoRico_8_1934_PA_206_232,8
A_PuertoRico_8_1934_PA_2071_2117,28
A_PuertoRico_8_1934_PA_207_1844,5
A_PuertoRico_8_1934_PA_207_1873,8
A_PuertoRico_8_1934_PA_207_1879,23
A_PuertoRico_8_1934_PA_207_1916,10
A_PuertoRico_8_1934_PA_207_1937,20
A_PuertoRico_8_1934_PA_207_1945,20
A_PuertoRico_8_1934_PA_207_1948,20
A_PuertoRico_8_1934_PA_207_1960,20
A_PuertoRico_8_1934_PA_207_1990,19
A_PuertoRico_8_1934_PA_207_2063,22
A_PuertoRico_8_1934_PA_207_248,23
A_PuertoRico_8_1934_PA_208_1916,27
A_PuertoRico_8_1934_PA_208_1952,11
A_PuertoRico_8_1934_PA_208_1953,28
A_PuertoRico_8_1934_PA_208_2012,12
A_PuertoRico_8_1934_PA_211_263,-1
A_PuertoRico_8_1934_PA_212_1924,1
A_PuertoRico_8_1934_PA_213_1945,4
A_PuertoRico_8_1934_PA_213_1951,29
A_PuertoRico_8_1934_PA_213_1960,5
A_PuertoRico_8_1934_PA_213_259,3
A_PuertoRico_8_1934_PA_214_1907,27
A_PuertoRico_8_1934_PA_215_250,4
A_PuertoRico_8_1934_PA_216_1876,13
A_PuertoRico_8_1934_PA_216_1993,4
A_PuertoRico_8_1934_PA_219_1944,29
A_PuertoRico_8_1934_PA_221_1882,6
A_PuertoRico_8_1934_PA_221_1890,-1
A_PuertoRico_8_1934_PA_221_1926,1
A_PuertoRico_8_1934_PA_221_2076,9
A_PuertoRico_8_1934_PA_228_1922,28
A_PuertoRico_8_1934_PA_228_1960,20
A_PuertoRico_8_1934_PA_232_1925,8
A_PuertoRico_8_1934_PA_232_2087,-1
A_PuertoRico_8_1934_PA_234_1836,16
A_PuertoRico_8_1934_PA_234_1870,29
A_PuertoRico_8_1934_PA_234_1879,6
A_PuertoRico_8_1934_PA_234_1937,10
A_PuertoRico_8_1934_PA_234_1948,12
A_PuertoRico_8_1934_PA_234_1951,19
A_PuertoRico_8_1934_PA_234_1990,19
A_PuertoRico_8_1934_PA_234_2002,-1
A_PuertoRico_8_1934_PA_234_259,-1
A_PuertoRico_8_1934_PA_234_302,4
A_PuertoRico_8_1934_PA_239_1944,27
A_PuertoRico_8_1934_PA_240_1925,3
A_PuertoRico_8_1934_PA_240_1935,13
A_PuertoRico_8_1934_PA_241_1863,6
A_PuertoRico_8_1934_PA_241_2070,12
A_PuertoRico_8_1934_PA_244_1818,10
A_PuertoRico_8_1934_PA_245_1200,28
A_PuertoRico_8_1934_PA_245_1873,4
A_PuertoRico_8_1934_PA_245_1948,22
A_PuertoRico_8_1934_PA_245_1960,0
A_PuertoRico_8_1934_PA_245_1974,8
A_PuertoRico_8_1934_PA_245_1990,0
A_PuertoRico_8_1934_PA_245_2092,22
A_PuertoRico_8_1934_PA_247_1945,3
A_PuertoRico_8_1934_PA_247_2011,9
A_PuertoRico_8_1934_PA_247_2017,-1
A_PuertoRico_8_1934_PA_248_1938,22
A_PuertoRico_8_1934_PA_248_1968,23
A_PuertoRico_8_1934_PA_249_1875,-1
A_PuertoRico_8_1934_PA_252_1947,28
A_PuertoRico_8_1934_PA_258_1844,9
A_PuertoRico_8_1934_PA_258_1879,18
A_PuertoRico_8_1934_PA_258_1922,24
A_PuertoRico_8_1934_PA_258_1948,11
A_PuertoRico_8_1934_PA_258_1967,5
A_PuertoRico_8_1934_PA_258_1974,0
A_PuertoRico_8_1934_PA_258_1990,23
A_PuertoRico_8_1934_PA_258_2063,22
A_PuertoRico_8_1934_PA_258_317,24
A_PuertoRico_8_1934_PA_259_1833,23
A_PuertoRico_8_1934_PA_259_1929,13
A_PuertoRico_8_1934_PA_259_2012,15
A_PuertoRico_8_1934_PA_259_299,24
A_PuertoRico_8_1934_PA_268_1844,12
A_PuertoRico_8_1934_PA_268_1869,24
A_PuertoRico_8_1934_PA_269_1509,4
A_PuertoRico_8_1934_PA_269_1930,24
A_PuertoRico_8_1934_PA_277_1869,26
A_PuertoRico_8_1934_PA_277_1886,24
A_PuertoRico_8_1934_PA_283_2044,21
A_PuertoRico_8_1934_PA_285_1884,24
A_PuertoRico_8_1934_PA_292_320,-1
A_PuertoRico_8_1934_PA_293_1813,14
A_PuertoRico_8_1934_PA_293_1819,4
A_PuertoRico_8_1934_PA_293_1845,10
A_PuertoRico_8_1934_PA_294_1797,3
A_PuertoRico_8_1934_PA_294_1808,12
A_PuertoRico_8_1934_PA_294_1844,19
A_PuertoRico_8_1934_PA_294_1866,4
A_PuertoRico_8_1934_PA_294_1868,-1
A_PuertoRico_8_1934_PA_294_1886,1
A_PuertoRico_8_1934_PA_294_2063,23
A_PuertoRico_8_1934_PA_294_317,0
A_PuertoRico_8_1934_PA_295_1864,9
A_PuertoRico_8_1934_PA_295_2013,24
A_PuertoRico_8_1934_PA_295_372,22
A_PuertoRico_8_1934_PA_297_1844,0
A_PuertoRico_8_1934_PA_297_1974,23
A_PuertoRico_8_1934_PA_299_1799,8
A_PuertoRico_8_1934_PA_299_1834,23
A_PuertoRico_8_1934_PA_299_1852,2
A_PuertoRico_8_1934_PA_301_1745,2
A_PuertoRico_8_1934_PA_301_1797,2
A_PuertoRico_8_1934_PA_301_1832,23
A_PuertoRico_8_1934_PA_301_1879,8
A_PuertoRico_8_1934_PA_301_2027,4
A_PuertoRico_8_1934_PA_304_1915,24
A_PuertoRico_8_1934_PA_305_1880,9
A_PuertoRico_8_1934_PA_316_1808,0
A_PuertoRico_8_1934_PA_316_1844,-1
A_PuertoRico_8_1934_PA_342_1745,5
A_PuertoRico_8_1934_PA_342_1844,6
A_PuertoRico_8_1934_PA_342_1873,8
A_PuertoRico_8_1934_PA_347_1875,24
A_PuertoRico_8_1934_PA_351_1814,14
A_PuertoRico_8_1934_PA_352_1830,27
A_PuertoRico_8_1934_PA_353_1675,-1
A_PuertoRico_8_1934_PA_353_1738,-1
A_PuertoRico_8_1934_PA_356_1847,23
A_PuertoRico_8_1934_PA_358_1845,-1
A_PuertoRico_8_1934_PA_370_1745,-1
A_PuertoRico_8_1934_PA_382_1745,2
A_PuertoRico_8_1934_PA_388_1892,27
A_PuertoRico_8_1934_PA_390_1808,23
A_PuertoRico_8_1934_PA_394_1727,28
A_PuertoRico_8_1934_PA_410_1749,16
A_PuertoRico_8_1934_PA_411_1745,4
A_PuertoRico_8_1934_PA_413_1675,28
A_PuertoRico_8_1934_PA_413_1692,-1
A_PuertoRico_8_1934_PA_413_1716,-1
A_PuertoRico_8_1934_PA_413_1745,6
A_PuertoRico_8_1934_PA_437_1749,6
A_PuertoRico_8_1934_PA_453_1745,-1
A_PuertoRico_8_1934_PA_453_1808,24
A_PuertoRico_8_1934_PA_463_1631,0
A_PuertoRico_8_1934_PA_464_1809,3
A_PuertoRico_8_1934_PA_493_575,-1
A_PuertoRico_8_1934_PA_506_1745,5
A_PuertoRico_8_1934_PA_546_1540,16
A_PuertoRico_8_1934_PA_559_1632,-1
A_PuertoRico_8_1934_PA_560_1560,13
A_PuertoRico_8_1934_PA_561_1678,27
A_PuertoRico_8_1934_PA_646_1558,-1
A_PuertoRico_8_1934_PA_654_1527,0
A_PuertoRico_8_1934_PA_82_1953,4
A_PuertoRico_8_1934_PA_84_123,3
A_PuertoRico_8_1934_PA_84_139,-1
A_PuertoRico_8_1934_PA_84_1990,2
A_PuertoRico_8_1934_PA_84_2042,6
A_PuertoRico_8_1934_PA_84_2063,22
A_PuertoRico_8_1934_PA_85_126,22
A_PuertoRico_8_1934_PA_85_2012,12
A_PuertoRico_8_1934_PA_86_2026,24
A_PuertoRico_8_1934_PA_87_2060,24
A_PuertoRico_8_1934_PA_905_2100,7
A_PuertoRico_8_1934_PA_90_112,5
A_PuertoRico_8_1934_PA_95_195,2
A_PuertoRico_8_1934_PB1_112_2113,9
A_PuertoRico_8_1934_PB1_113_2110,2
A_PuertoRico_8_1934_PB1_113_2129,19
A_PuertoRico_8_1934_PB1_113_2141,23
A_PuertoRico_8_1934_PB1_113_2149,21
A_PuertoRico_8_1934_PB1_113_2158,23
A_PuertoRico_8_1934_PB1_113_2165,19
A_PuertoRico_8_1934_PB1_113_2177,23
A_PuertoRico_8_1934_PB1_114_150,-1
A_PuertoRico_8_1934_PB1_114_2204,-1
A_PuertoRico_8_1934_PB1_115_138,24
A_PuertoRico_8_1934_PB1_115_140,-1
A_PuertoRico_8_1934_PB1_115_2056,-1
A_PuertoRico_8_1934_PB1_115_2165,24
A_PuertoRico_8_1934_PB1_116_2142,21
A_PuertoRico_8_1934_PB1_1189_2241,7
A_PuertoRico_8_1934_PB1_120_1927,22
A_PuertoRico_8_1934_PB1_120_2159,23
A_PuertoRico_8_1934_PB1_122_2168,14
A_PuertoRico_8_1934_PB1_1234_2211,7
A_PuertoRico_8_1934_PB1_125_150,0
A_PuertoRico_8_1934_PB1_126_2110,19
A_PuertoRico_8_1934_PB1_126_2158,22
A_PuertoRico_8_1934_PB1_126_2165,22
A_PuertoRico_8_1934_PB1_126_2177,21
A_PuertoRico_8_1934_PB1_127_2130,-1
A_PuertoRico_8_1934_PB1_132_2085,23
A_PuertoRico_8_1934_PB1_132_2158,-1
A_PuertoRico_8_1934_PB1_133_2130,19
A_PuertoRico_8_1934_PB1_133_2142,9
A_PuertoRico_8_1934_PB1_136_2080,8
A_PuertoRico_8_1934_PB1_136_2113,23
A_PuertoRico_8_1934_PB1_137_2085,19
A_PuertoRico_8_1934_PB1_137_2094,23
A_PuertoRico_8_1934_PB1_137_2110,17
A_PuertoRico_8_1934_PB1_137_2129,17
A_PuertoRico_8_1934_PB1_137_2141,19
A_PuertoRico_8_1934_PB1_137_2158,19
A_PuertoRico_8_1934_PB1_137_2165,17
A_PuertoRico_8_1934_PB1_137_2177,19
A_PuertoRico_8_1934_PB1_138_2092,19
A_PuertoRico_8_1934_PB1_138_2147,-1
A_PuertoRico_8_1934_PB1_139_1988,23
A_PuertoRico_8_1934_PB1_139_2056,17
A_PuertoRico_8_1934_PB1_139_2129,18
A_PuertoRico_8_1934_PB1_139_2141,19
A_PuertoRico_8_1934_PB1_144_2081,24
A_PuertoRico_8_1934_PB1_144_2114,14
A_PuertoRico_8_1934_PB1_145_2168,12
A_PuertoRico_8_1934_PB1_146_2115,29
A_PuertoRico_8_1934_PB1_148_2094,16
A_PuertoRico_8_1934_PB1_148_2110,17
A_PuertoRico_8_1934_PB1_148_2129,17
A_PuertoRico_8_1934_PB1_148_2141,22
A_PuertoRico_8_1934_PB1_148_2158,-1
A_PuertoRico_8_1934_PB1_149_2055,19
A_PuertoRico_8_1934_PB1_149_2092,19
A_PuertoRico_8_1934_PB1_149_2140,19
A_PuertoRico_8_1934_PB1_149_2204,24
A_PuertoRico_8_1934_PB1_155_2086,23
A_PuertoRico_8_1934_PB1_157_2110,-1
A_PuertoRico_8_1934_PB1_158_2109,-1
A_PuertoRico_8_1934_PB1_158_2130,19
A_PuertoRico_8_1934_PB1_162_2094,22
A_PuertoRico_8_1934_PB1_162_2110,17
A_PuertoRico_8_1934_PB1_162_2129,17
A_PuertoRico_8_1934_PB1_162_2165,17
A_PuertoRico_8_1934_PB1_163_2072,18
A_PuertoRico_8_1934_PB1_164_2056,18
A_PuertoRico_8_1934_PB1_164_2085,8
A_PuertoRico_8_1934_PB1_164_2129,17
A_PuertoRico_8_1934_PB1_165_2166,19
A_PuertoRico_8_1934_PB1_167_200,9
A_PuertoRico_8_1934_PB1_167_2110,17
A_PuertoRico_8_1934_PB1_169_2080,24
A_PuertoRico_8_1934_PB1_170_2110,20
A_PuertoRico_8_1934_PB1_1711_1753,28
A_PuertoRico_8_1934_PB1_171_2092,21
A_PuertoRico_8_1934_PB1_179_2110,15
A_PuertoRico_8_1934_PB1_181_2089,16
A_PuertoRico_8_1934_PB1_1876_1899,1
A_PuertoRico_8_1934_PB1_187_2090,5
A_PuertoRico_8_1934_PB1_187_2109,23
A_PuertoRico_8_1934_PB1_187_2131,1
A_PuertoRico_8_1934_PB1_188_2081,14
A_PuertoRico_8_1934_PB1_188_2114,1
A_PuertoRico_8_1934_PB1_1896_1928,18
A_PuertoRico_8_1934_PB1_190_2115,2
A_PuertoRico_8_1934_PB1_191_2113,0
A_PuertoRico_8_1934_PB1_192_1988,19
A_PuertoRico_8_1934_PB1_192_2037,1
A_PuertoRico_8_1934_PB1_192_2079,27
A_PuertoRico_8_1934_PB1_192_2091,19
A_PuertoRico_8_1934_PB1_192_2129,4
A_PuertoRico_8_1934_PB1_193_2057,20
A_PuertoRico_8_1934_PB1_193_2062,20
A_PuertoRico_8_1934_PB1_193_2086,-1
A_PuertoRico_8_1934_PB1_193_2110,22
A_PuertoRico_8_1934_PB1_194_2005,28
A_PuertoRico_8_1934_PB1_194_2113,22
A_PuertoRico_8_1934_PB1_1953_2008,13
A_PuertoRico_8_1934_PB1_195_1988,8
A_PuertoRico_8_1934_PB1_195_1995,19
A_PuertoRico_8_1934_PB1_195_2037,19
A_PuertoRico_8_1934_PB1_195_2045,5
A_PuertoRico_8_1934_PB1_195_2054,18
A_PuertoRico_8_1934_PB1_195_2071,19
A_PuertoRico_8_1934_PB1_195_2091,19
A_PuertoRico_8_1934_PB1_195_2110,17
A_PuertoRico_8_1934_PB1_195_2129,9
A_PuertoRico_8_1934_PB1_195_2165,19
A_PuertoRico_8_1934_PB1_195_2177,22
A_PuertoRico_8_1934_PB1_196_1950,24
A_PuertoRico_8_1934_PB1_196_2057,19
A_PuertoRico_8_1934_PB1_197_2037,24
A_PuertoRico_8_1934_PB1_197_2063,19
A_PuertoRico_8_1934_PB1_197_2087,1
A_PuertoRico_8_1934_PB1_198_2080,9
A_PuertoRico_8_1934_PB1_198_2102,4
A_PuertoRico_8_1934_PB1_1994_2016,23
A_PuertoRico_8_1934_PB1_199_1897,28
A_PuertoRico_8_1934_PB1_199_1971,23
A_PuertoRico_8_1934_PB1_199_1982,-1
A_PuertoRico_8_1934_PB1_199_1988,18
A_PuertoRico_8_1934_PB1_199_2056,19
A_PuertoRico_8_1934_PB1_199_2085,18
A_PuertoRico_8_1934_PB1_199_2094,9
A_PuertoRico_8_1934_PB1_199_2110,17
A_PuertoRico_8_1934_PB1_199_2129,18
A_PuertoRico_8_1934_PB1_200_2055,12
A_PuertoRico_8_1934_PB1_200_2072,18
A_PuertoRico_8_1934_PB1_201_2093,17
A_PuertoRico_8_1934_PB1_203_2110,2
A_PuertoRico_8_1934_PB1_2053_2110,19
A_PuertoRico_8_1934_PB1_2054_2092,19
A_PuertoRico_8_1934_PB1_205_2110,22
A_PuertoRico_8_1934_PB1_2070_2110,2
A_PuertoRico_8_1934_PB1_207_2109,22
A_PuertoRico_8_1934_PB1_2084_2110,18
A_PuertoRico_8_1934_PB1_2087_2109,-1
A_PuertoRico_8_1934_PB1_208_2103,6
A_PuertoRico_8_1934_PB1_208_2114,0
A_PuertoRico_8_1934_PB1_2090_2129,19
A_PuertoRico_8_1934_PB1_2109_2132,22
A_PuertoRico_8_1934_PB1_2109_2139,20
A_PuertoRico_8_1934_PB1_210_2054,1
A_PuertoRico_8_1934_PB1_2110_2166,19
