ID,index,UMAP1,UMAP2,Cluster,center_x,center_y
A_PuertoRico_8_1934_PB2_85_2138,159988,13.535454750061035,0.488000750541687,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_85_2153,160003,12.9428129196167,-0.03872587904334068,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_85_2164,160014,12.726306915283203,-0.33910414576530457,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_86_1971,162041,15.509947776794434,6.170999050140381,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_86_2026,162096,15.274466514587402,4.077011585235596,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_86_2050,162120,15.112265586853027,2.946809768676758,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_86_2067,162137,14.944761276245117,2.4693541526794434,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_86_2077,162147,14.823233604431152,2.2726542949676514,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_86_2095,162165,14.580038070678711,1.862885594367981,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_86_2104,162174,14.402002334594727,1.6201666593551636,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_86_2151,162221,12.993104934692383,0.017251143231987953,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_86_2166,162236,12.693730354309082,-0.3992636203765869,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_87_241,162530,-0.5134791731834412,-3.137108564376831,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_87_1759,164048,14.604143142700195,11.610434532165527,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_87_1941,164230,15.55437183380127,6.750829696655273,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_87_2044,164333,15.169873237609863,3.180413007736206,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_87_2092,164381,14.61716079711914,1.9429733753204346,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_87_2128,164417,13.7582368850708,0.7163604497909546,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_87_2165,164454,12.7247314453125,-0.366595596075058,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_87_2174,164463,12.617412567138672,-0.6325930953025818,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_88_110,164617,-1.4738606214523315,-3.5763282775878906,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_88_116,164623,-1.413072109222412,-3.5595579147338867,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_88_118,164625,-1.395641803741455,-3.5600697994232178,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_88_122,164629,-1.3692525625228882,-3.565256118774414,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_88_136,164643,-1.328887939453125,-3.522801637649536,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_88_139,164646,-1.3409841060638428,-3.500734567642212,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_88_144,164651,-1.3188148736953735,-3.4714503288269043,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_88_164,164671,-1.2598962783813477,-3.2214198112487793,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_88_192,164699,-0.9787112474441528,-2.9643023014068604,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_88_217,164724,-0.7386234402656555,-2.906038999557495,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_88_1624,166131,9.910425186157227,11.16990852355957,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_88_1975,166482,15.471287727355957,6.073894023895264,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_88_2003,166510,15.257861137390137,4.994524002075195,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_88_2006,166513,15.259479522705078,4.892561435699463,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_88_2044,166551,15.176172256469727,3.2037041187286377,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_88_2065,166572,14.931689262390137,2.5320773124694824,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_88_2079,166586,14.810338973999023,2.273430347442627,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_88_2102,166609,14.45474624633789,1.712051272392273,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_88_2123,166630,13.910409927368164,0.8502177596092224,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_88_2126,166633,13.801373481750488,0.7586163282394409,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_88_2127,166634,13.781217575073242,0.7411335706710815,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_88_2132,166639,13.658370971679688,0.6363805532455444,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_88_2139,166646,13.491874694824219,0.4828767776489258,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_88_2152,166659,12.9814453125,0.0039052485954016447,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_88_2159,166666,12.851180076599121,-0.1694401204586029,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_88_2182,166689,12.637923240661621,-0.8137983679771423,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_88_2203,166710,12.7879638671875,-1.109479308128357,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_88_2211,166718,12.890918731689453,-1.293889045715332,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_88_2230,166737,12.857240676879883,-1.6719236373901367,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_89_154,166878,-1.3252718448638916,-3.373953104019165,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_89_161,166885,-1.286896824836731,-3.2863054275512695,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_89_452,167176,2.645357370376587,-4.334305286407471,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_89_1991,168715,15.289748191833496,5.453725337982178,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_89_2049,168773,15.145530700683594,3.035688638687134,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_89_2051,168775,15.116698265075684,2.9468328952789307,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_89_2099,168823,14.507275581359863,1.8050718307495117,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_89_2146,168870,13.17447566986084,0.1903592050075531,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_89_2157,168881,12.877893447875977,-0.12548141181468964,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_89_2161,168885,12.822574615478516,-0.22653435170650482,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_89_2164,168888,12.76866626739502,-0.3160959482192993,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_89_2166,168890,12.744402885437012,-0.37082964181900024,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_89_2169,168893,12.690723419189453,-0.4646884500980377,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_90_129,169069,-1.3547006845474243,-3.550536870956421,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_90_131,169071,-1.3622477054595947,-3.570730447769165,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_90_133,169073,-1.3549418449401855,-3.5794012546539307,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_90_136,169076,-1.3448412418365479,-3.549076795578003,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_90_144,169084,-1.3436330556869507,-3.525022029876709,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_90_153,169093,-1.3403270244598389,-3.4014391899108887,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_90_160,169100,-1.2945252656936646,-3.3116772174835205,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_90_164,169104,-1.2673779726028442,-3.2599258422851562,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_90_167,169107,-1.2460103034973145,-3.226792335510254,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_90_176,169116,-1.1498059034347534,-3.114513397216797,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_90_192,169132,-0.9865999221801758,-2.9980969429016113,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_90_207,169147,-0.8338175415992737,-2.93280029296875,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_90_259,169199,-0.40885260701179504,-3.6481704711914062,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_90_480,169420,3.307532548904419,-4.363301753997803,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_90_518,169458,4.536905288696289,-4.979287624359131,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_90_713,169653,11.62240219116211,7.73305082321167,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_90_1147,170087,5.423525810241699,12.54757022857666,3,-2.5004592857701855,15.38466766195902
A_PuertoRico_8_1934_PB2_90_1793,170733,14.493871688842773,10.599405288696289,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_90_1869,170809,14.651110649108887,8.663361549377441,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_90_1908,170848,15.144000053405762,7.496814727783203,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_90_1969,170909,15.52430534362793,6.2977519035339355,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_90_2012,170952,15.26788330078125,4.582271099090576,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_90_2018,170958,15.27423095703125,4.359920024871826,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_90_2024,170964,15.296187400817871,4.15178918838501,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_90_2026,170966,15.29638671875,4.1095170974731445,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_90_2040,170980,15.223795890808105,3.3628013134002686,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_90_2048,170988,15.180134773254395,3.0754287242889404,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_90_2061,171001,14.985649108886719,2.6497857570648193,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_90_2065,171005,14.949603080749512,2.5658416748046875,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_90_2077,171017,14.831767082214355,2.325153350830078,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_90_2091,171031,14.64167594909668,2.0115244388580322,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_90_2114,171054,14.184645652770996,1.2692325115203857,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_90_2125,171065,13.81655502319336,0.7910428047180176,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_90_2139,171079,13.492562294006348,0.5056777596473694,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_90_2156,171096,12.897439002990723,-0.10365083068609238,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_90_2164,171104,12.776041984558105,-0.3143993616104126,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_90_2172,171112,12.673386573791504,-0.5470524430274963,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_91_119,171274,-1.3806612491607666,-3.5821597576141357,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_91_123,171278,-1.3670800924301147,-3.5866620540618896,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_91_210,171365,-0.799109697341919,-2.9449198246002197,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_91_218,171373,-0.7229199409484863,-2.960714340209961,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_91_1976,173131,15.4439697265625,6.042826175689697,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_91_1983,173138,15.375319480895996,5.7759785652160645,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_91_2004,173159,15.2774658203125,4.961118221282959,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_91_2007,173162,15.276815414428711,4.859417915344238,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_91_2013,173168,15.269819259643555,4.547711372375488,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_91_2054,173209,15.09420108795166,2.870286703109741,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_91_2109,173264,14.277870178222656,1.4799569845199585,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_91_2118,173273,14.069779396057129,1.0978115797042847,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_91_2128,173283,13.730559349060059,0.7365579009056091,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_91_2133,173288,13.631335258483887,0.6424868106842041,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_91_2153,173308,12.9713773727417,-0.007488928735256195,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_91_2157,173312,12.899072647094727,-0.11583665013313293,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_91_2160,173315,12.859781265258789,-0.19491177797317505,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_91_2169,173324,12.722040176391602,-0.44895875453948975,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_91_2172,173327,12.687655448913574,-0.540449857711792,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_91_2176,173331,12.676271438598633,-0.6751407384872437,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_91_2196,173351,12.780224800109863,-0.9809812903404236,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_91_2204,173359,12.837455749511719,-1.1078261137008667,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_91_2231,173386,12.867551803588867,-1.6603972911834717,0,13.569812300116634,3.26852841708852
A_PuertoRico_8_1934_PB2_92_116,173485,-1.3957562446594238,-3.590740203857422,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_92_133,173502,-1.3598697185516357,-3.586925506591797,2,2.259515398537326,-4.997182122656508
A_PuertoRico_8_1934_PB2_92_1064,174433,8.07651424407959,14.604863166809082,3,-2.5004592857701855,15.38466766195902
