index,ID,UMAP1,UMAP2,Cluster,centroid_x,centroid_y
94,A_PuertoRico_8_1934_HA_215_1646,9.636957,5.2173424,2,9.754804976206675,6.521976917349043
95,A_PuertoRico_8_1934_HA_216_1678,7.248438,6.7514987,3,6.762256569946951,5.452094065362477
96,A_PuertoRico_8_1934_HA_218_1417,2.760375,5.8678827,0,2.5527971814392396,5.152696836555193
97,A_PuertoRico_8_1934_HA_219_1648,1.7132316,5.015525,0,2.5527971814392396,5.152696836555193
98,A_PuertoRico_8_1934_HA_231_1428,8.655635,5.2046604,-1,,
99,A_PuertoRico_8_1934_HA_231_1500,3.9861047,3.44706,0,2.5527971814392396,5.152696836555193
100,A_PuertoRico_8_1934_HA_236_1409,8.2640915,7.342362,2,9.754804976206675,6.521976917349043
101,A_PuertoRico_8_1934_HA_249_1490,9.721946,5.040977,-1,,
102,A_PuertoRico_8_1934_HA_249_1532,9.856257,5.055014,2,9.754804976206675,6.521976917349043
103,A_PuertoRico_8_1934_HA_262_1356,0.07715838,4.9593105,0,2.5527971814392396,5.152696836555193
104,A_PuertoRico_8_1934_HA_262_1477,0.14591293,4.9050927,0,2.5527971814392396,5.152696836555193
105,A_PuertoRico_8_1934_HA_262_1692,0.09437958,4.939985,0,2.5527971814392396,5.152696836555193
106,A_PuertoRico_8_1934_HA_263_1104,0.99931824,5.7554855,0,2.5527971814392396,5.152696836555193
107,A_PuertoRico_8_1934_HA_272_1418,9.727231,3.9059699,-1,,
108,A_PuertoRico_8_1934_HA_274_1378,6.6675224,6.289572,3,6.762256569946951,5.452094065362477
109,A_PuertoRico_8_1934_HA_274_1440,8.4805565,4.448816,1,8.550401544412672,2.2072208778165874
110,A_PuertoRico_8_1934_HA_274_1576,6.7886868,6.2216406,3,6.762256569946951,5.452094065362477
111,A_PuertoRico_8_1934_HA_278_1428,8.601078,5.019278,-1,,
112,A_PuertoRico_8_1934_HA_282_1349,3.1952953,4.4141355,0,2.5527971814392396,5.152696836555193
113,A_PuertoRico_8_1934_HA_283_1375,0.38541514,5.0697,0,2.5527971814392396,5.152696836555193
114,A_PuertoRico_8_1934_HA_283_1420,0.36261994,5.033719,0,2.5527971814392396,5.152696836555193
115,A_PuertoRico_8_1934_HA_289_1467,3.916208,6.720172,0,2.5527971814392396,5.152696836555193
116,A_PuertoRico_8_1934_HA_290_1418,8.887165,4.3894677,-1,,
117,A_PuertoRico_8_1934_HA_292_1483,2.5019205,3.930152,0,2.5527971814392396,5.152696836555193
118,A_PuertoRico_8_1934_HA_297_1363,4.413817,5.188278,0,2.5527971814392396,5.152696836555193
119,A_PuertoRico_8_1934_HA_302_1348,-0.06162379,5.610093,0,2.5527971814392396,5.152696836555193
120,A_PuertoRico_8_1934_HA_308_1436,7.6923976,3.070945,1,8.550401544412672,2.2072208778165874
121,A_PuertoRico_8_1934_HA_309_1413,2.4717457,3.456765,0,2.5527971814392396,5.152696836555193
122,A_PuertoRico_8_1934_HA_314_1644,4.1460724,4.760825,0,2.5527971814392396,5.152696836555193
123,A_PuertoRico_8_1934_HA_316_1343,9.087407,4.3393393,1,8.550401544412672,2.2072208778165874
124,A_PuertoRico_8_1934_HA_316_1373,9.218595,4.5669293,-1,,
125,A_PuertoRico_8_1934_HA_321_1605,-0.028768528,5.7618046,0,2.5527971814392396,5.152696836555193
126,A_PuertoRico_8_1934_HA_329_1447,8.063254,4.339669,-1,,
127,A_PuertoRico_8_1934_HA_332_1254,8.307034,0.538695,1,8.550401544412672,2.2072208778165874
128,A_PuertoRico_8_1934_HA_339_1348,-0.030750785,5.7072616,0,2.5527971814392396,5.152696836555193
129,A_PuertoRico_8_1934_HA_368_1392,4.254909,7.144908,0,2.5527971814392396,5.152696836555193
130,A_PuertoRico_8_1934_HA_375_1080,2.8024359,3.3976002,0,2.5527971814392396,5.152696836555193
131,A_PuertoRico_8_1934_HA_465_1350,8.850206,1.8192371,1,8.550401544412672,2.2072208778165874
132,A_PuertoRico_8_1934_HA_47_107,8.839515,4.356483,1,8.550401544412672,2.2072208778165874
133,A_PuertoRico_8_1934_HA_47_1581,8.865952,4.4964833,1,8.550401544412672,2.2072208778165874
134,A_PuertoRico_8_1934_HA_48_1485,4.0184345,4.585936,0,2.5527971814392396,5.152696836555193
135,A_PuertoRico_8_1934_HA_51_1540,8.849008,4.0604544,1,8.550401544412672,2.2072208778165874
136,A_PuertoRico_8_1934_HA_529_1081,0.058941588,5.092174,0,2.5527971814392396,5.152696836555193
137,A_PuertoRico_8_1934_HA_65_1489,9.011169,5.017895,-1,,
138,A_PuertoRico_8_1934_HA_75_1514,0.1276161,5.5058455,0,2.5527971814392396,5.152696836555193
139,A_PuertoRico_8_1934_HA_80_1536,3.0732508,3.0387104,0,2.5527971814392396,5.152696836555193
140,A_PuertoRico_8_1934_HA_81_1585,-0.05556966,5.284564,0,2.5527971814392396,5.152696836555193
141,A_PuertoRico_8_1934_HA_84_1558,3.6606247,6.2225804,0,2.5527971814392396,5.152696836555193
142,A_PuertoRico_8_1934_HA_85_1538,7.7237473,4.344699,-1,,
143,A_PuertoRico_8_1934_HA_85_1719,7.533359,3.699926,-1,,
144,A_PuertoRico_8_1934_HA_86_1533,3.2136242,6.616197,0,2.5527971814392396,5.152696836555193
145,A_PuertoRico_8_1934_HA_87_1489,8.911388,4.7078004,-1,,
146,A_PuertoRico_8_1934_HA_87_1581,8.8626375,4.5382323,1,8.550401544412672,2.2072208778165874
147,A_PuertoRico_8_1934_HA_91_1533,3.3691664,7.190619,0,2.5527971814392396,5.152696836555193
148,A_PuertoRico_8_1934_HA_91_1554,3.465344,7.198726,0,2.5527971814392396,5.152696836555193
149,A_PuertoRico_8_1934_HA_92_1484,8.786976,4.5866585,1,8.550401544412672,2.2072208778165874
150,A_PuertoRico_8_1934_HA_92_1581,8.885123,4.602319,1,8.550401544412672,2.2072208778165874
151,A_PuertoRico_8_1934_HA_93_140,2.5387056,4.3915167,0,2.5527971814392396,5.152696836555193
152,A_PuertoRico_8_1934_HA_93_1460,2.6349432,4.6120014,0,2.5527971814392396,5.152696836555193
153,A_PuertoRico_8_1934_HA_94_1534,0.029500304,5.837492,0,2.5527971814392396,5.152696836555193
154,A_PuertoRico_8_1934_HA_96_1484,8.696323,4.115413,1,8.550401544412672,2.2072208778165874
155,A_PuertoRico_8_1934_HA_96_1518,8.715326,4.134273,1,8.550401544412672,2.2072208778165874
156,A_PuertoRico_8_1934_HA_96_1569,8.640913,4.0737433,-1,,
157,A_PuertoRico_8_1934_HA_96_1574,8.632688,4.0962806,1,8.550401544412672,2.2072208778165874
158,A_PuertoRico_8_1934_HA_975_1341,8.690056,4.4077263,1,8.550401544412672,2.2072208778165874
159,A_PuertoRico_8_1934_HA_97_1539,3.686124,6.0753202,0,2.5527971814392396,5.152696836555193
160,A_PuertoRico_8_1934_HA_97_1558,3.662501,6.201819,0,2.5527971814392396,5.152696836555193
161,A_PuertoRico_8_1934_HA_97_1584,4.0908036,6.1079526,0,2.5527971814392396,5.152696836555193
162,A_PuertoRico_8_1934_HA_97_1589,3.787317,6.3074074,0,2.5527971814392396,5.152696836555193
163,A_PuertoRico_8_1934_HA_98_1518,8.863918,4.408162,-1,,
164,A_PuertoRico_8_1934_HA_98_1537,8.038058,4.259512,-1,,
165,A_PuertoRico_8_1934_HA_98_1602,7.87143,2.1632626,1,8.550401544412672,2.2072208778165874
166,A_PuertoRico_8_1934_M_121_853,2.1897366,4.6931877,0,2.5527971814392396,5.152696836555193
167,A_PuertoRico_8_1934_M_126_741,0.6926496,5.625849,0,2.5527971814392396,5.152696836555193
168,A_PuertoRico_8_1934_M_132_939,6.280084,4.712327,3,6.762256569946951,5.452094065362477
169,A_PuertoRico_8_1934_M_175_907,9.373844,3.6340804,1,8.550401544412672,2.2072208778165874
170,A_PuertoRico_8_1934_M_52_741,0.6555061,5.9474397,0,2.5527971814392396,5.152696836555193
171,A_PuertoRico_8_1934_M_738_824,9.695411,7.2907877,2,9.754804976206675,6.521976917349043
172,A_PuertoRico_8_1934_NA_1166_1329,3.5572598,5.283561,0,2.5527971814392396,5.152696836555193
173,A_PuertoRico_8_1934_NA_121_1114,4.0213604,2.9623744,0,2.5527971814392396,5.152696836555193
174,A_PuertoRico_8_1934_NA_155_224,3.5846689,2.7188632,0,2.5527971814392396,5.152696836555193
175,A_PuertoRico_8_1934_NA_156_207,7.431939,2.0200934,1,8.550401544412672,2.2072208778165874
176,A_PuertoRico_8_1934_NA_157_200,4.037084,4.0938864,0,2.5527971814392396,5.152696836555193
177,A_PuertoRico_8_1934_NA_173_1231,9.185154,3.7176008,1,8.550401544412672,2.2072208778165874
178,A_PuertoRico_8_1934_NA_175_1066,6.646051,3.232634,1,8.550401544412672,2.2072208778165874
179,A_PuertoRico_8_1934_NA_178_804,2.2826257,6.306303,0,2.5527971814392396,5.152696836555193
180,A_PuertoRico_8_1934_NA_179_376,4.344698,5.0741653,0,2.5527971814392396,5.152696836555193
181,A_PuertoRico_8_1934_NA_187_1108,7.859694,4.3584337,-1,,
182,A_PuertoRico_8_1934_NA_202_1126,-0.07433804,6.084731,0,2.5527971814392396,5.152696836555193
183,A_PuertoRico_8_1934_NA_209_838,1.1331625,4.885869,0,2.5527971814392396,5.152696836555193
184,A_PuertoRico_8_1934_NA_211_966,5.7083693,5.203971,-1,,
185,A_PuertoRico_8_1934_NA_212_1110,4.2425065,3.5947878,0,2.5527971814392396,5.152696836555193
186,A_PuertoRico_8_1934_NA_224_263,0.5903538,6.631669,0,2.5527971814392396,5.152696836555193
187,A_PuertoRico_8_1934_NA_260_1081,3.0823565,5.2398086,0,2.5527971814392396,5.152696836555193
188,A_PuertoRico_8_1934_NA_261_1095,-0.102740414,4.846119,0,2.5527971814392396,5.152696836555193
189,A_PuertoRico_8_1934_NA_261_1249,-0.07817939,4.6405525,0,2.5527971814392396,5.152696836555193
190,A_PuertoRico_8_1934_NA_278_1125,3.8633547,6.976727,0,2.5527971814392396,5.152696836555193
191,A_PuertoRico_8_1934_NA_294_1213,7.0069675,6.571968,3,6.762256569946951,5.452094065362477
192,A_PuertoRico_8_1934_NA_301_1245,0.24324124,6.424548,0,2.5527971814392396,5.152696836555193
193,A_PuertoRico_8_1934_NA_302_945,3.781863,6.7945285,0,2.5527971814392396,5.152696836555193
194,A_PuertoRico_8_1934_NA_306_1183,10.251012,6.938912,2,9.754804976206675,6.521976917349043
195,A_PuertoRico_8_1934_NA_307_992,9.685338,2.8056283,1,8.550401544412672,2.2072208778165874
196,A_PuertoRico_8_1934_NA_327_1213,7.080465,6.510261,3,6.762256569946951,5.452094065362477
197,A_PuertoRico_8_1934_NA_34_108,8.023593,4.2499757,-1,,
198,A_PuertoRico_8_1934_NA_360_1029,3.863495,5.336982,0,2.5527971814392396,5.152696836555193
199,A_PuertoRico_8_1934_NA_510_946,0.34415248,4.975333,0,2.5527971814392396,5.152696836555193
200,A_PuertoRico_8_1934_NA_541_1086,1.4788159,6.1473346,0,2.5527971814392396,5.152696836555193
201,A_PuertoRico_8_1934_NA_573_1070,6.715688,5.568444,3,6.762256569946951,5.452094065362477
202,A_PuertoRico_8_1934_NA_591_999,2.8459227,2.9784596,0,2.5527971814392396,5.152696836555193
203,A_PuertoRico_8_1934_NA_61_93,-0.05876254,5.2011228,0,2.5527971814392396,5.152696836555193
204,A_PuertoRico_8_1934_NA_77_128,9.873858,5.243455,2,9.754804976206675,6.521976917349043
205,A_PuertoRico_8_1934_NA_98_1270,8.235444,2.5102541,1,8.550401544412672,2.2072208778165874
206,A_PuertoRico_8_1934_NP_109_479,0.371914,5.1889863,0,2.5527971814392396,5.152696836555193
207,A_PuertoRico_8_1934_NP_1192_1295,7.676883,3.3025277,1,8.550401544412672,2.2072208778165874
208,A_PuertoRico_8_1934_NP_1241_1270,9.84767,4.102305,-1,,
209,A_PuertoRico_8_1934_NP_124_495,5.9562593,3.284496,-1,,
210,A_PuertoRico_8_1934_NP_1259_1288,8.102968,2.4546986,1,8.550401544412672,2.2072208778165874
211,A_PuertoRico_8_1934_NP_155_626,1.129395,5.7485604,0,2.5527971814392396,5.152696836555193
212,A_PuertoRico_8_1934_NP_178_1399,7.8073173,2.0085833,1,8.550401544412672,2.2072208778165874
213,A_PuertoRico_8_1934_NP_179_1231,3.786779,4.097848,0,2.5527971814392396,5.152696836555193
214,A_PuertoRico_8_1934_NP_195_1287,2.4842448,4.456162,0,2.5527971814392396,5.152696836555193
215,A_PuertoRico_8_1934_NP_204_1491,3.3061352,5.553953,0,2.5527971814392396,5.152696836555193
216,A_PuertoRico_8_1934_NP_205_1369,0.2812754,4.7691193,0,2.5527971814392396,5.152696836555193
217,A_PuertoRico_8_1934_NP_205_1384,0.65327114,4.672036,0,2.5527971814392396,5.152696836555193
218,A_PuertoRico_8_1934_NP_206_671,0.9946266,5.3383164,0,2.5527971814392396,5.152696836555193
219,A_PuertoRico_8_1934_NP_207_1351,9.595037,5.8133373,2,9.754804976206675,6.521976917349043
220,A_PuertoRico_8_1934_NP_223_1200,9.838502,4.1807094,-1,,
221,A_PuertoRico_8_1934_NP_223_1277,9.956657,4.260498,-1,,
222,A_PuertoRico_8_1934_NP_224_1291,1.3710325,5.031894,0,2.5527971814392396,5.152696836555193
223,A_PuertoRico_8_1934_NP_234_1277,9.902849,4.2214055,-1,,
224,A_PuertoRico_8_1934_NP_234_1308,9.766952,4.1322064,-1,,
225,A_PuertoRico_8_1934_NP_251_1499,9.007667,7.2988343,2,9.754804976206675,6.521976917349043
226,A_PuertoRico_8_1934_NP_253_544,0.25641903,5.930316,0,2.5527971814392396,5.152696836555193
227,A_PuertoRico_8_1934_NP_270_1306,3.9161537,7.058692,0,2.5527971814392396,5.152696836555193
228,A_PuertoRico_8_1934_NP_290_1315,7.537704,4.2582636,-1,,
229,A_PuertoRico_8_1934_NP_292_1359,2.242532,5.00594,0,2.5527971814392396,5.152696836555193
230,A_PuertoRico_8_1934_NP_296_531,3.589507,4.605751,0,2.5527971814392396,5.152696836555193
231,A_PuertoRico_8_1934_NP_299_1103,4.880595,4.0847683,-1,,
232,A_PuertoRico_8_1934_NP_327_1228,9.475729,5.795879,2,9.754804976206675,6.521976917349043
233,A_PuertoRico_8_1934_NP_329_1372,2.7981048,5.45165,0,2.5527971814392396,5.152696836555193
234,A_PuertoRico_8_1934_NP_356_1397,0.5197487,5.3643303,0,2.5527971814392396,5.152696836555193
235,A_PuertoRico_8_1934_NP_396_1384,0.55664206,4.740104,0,2.5527971814392396,5.152696836555193
236,A_PuertoRico_8_1934_NP_404_1361,0.43167144,4.672866,0,2.5527971814392396,5.152696836555193
237,A_PuertoRico_8_1934_NP_432_1525,7.855861,5.522837,-1,,
238,A_PuertoRico_8_1934_NP_447_1046,3.6488037,5.2973595,0,2.5527971814392396,5.152696836555193
239,A_PuertoRico_8_1934_NP_465_1365,2.9706662,6.44429,0,2.5527971814392396,5.152696836555193
240,A_PuertoRico_8_1934_NP_481_1390,-0.018594077,5.231004,0,2.5527971814392396,5.152696836555193
241,A_PuertoRico_8_1934_NP_495_1349,3.8006568,5.7691436,0,2.5527971814392396,5.152696836555193
242,A_PuertoRico_8_1934_NP_496_1530,5.7426896,4.9115353,-1,,
243,A_PuertoRico_8_1934_NP_497_1371,4.544447,4.685426,0,2.5527971814392396,5.152696836555193
244,A_PuertoRico_8_1934_NP_506_1445,3.9729946,4.6919136,0,2.5527971814392396,5.152696836555193
245,A_PuertoRico_8_1934_NP_508_1447,-0.10149377,6.3543954,0,2.5527971814392396,5.152696836555193
246,A_PuertoRico_8_1934_NP_561_1446,3.717079,8.044504,0,2.5527971814392396,5.152696836555193
247,A_PuertoRico_8_1934_NP_564_1303,4.3006854,5.4110975,0,2.5527971814392396,5.152696836555193
248,A_PuertoRico_8_1934_NP_764_1392,7.179811,5.158031,3,6.762256569946951,5.452094065362477
249,A_PuertoRico_8_1934_NS_125_674,2.6173089,4.9230204,0,2.5527971814392396,5.152696836555193
250,A_PuertoRico_8_1934_NS_145_462,9.009879,2.5325172,1,8.550401544412672,2.2072208778165874
251,A_PuertoRico_8_1934_NS_158_730,7.4344773,5.2163396,3,6.762256569946951,5.452094065362477
252,A_PuertoRico_8_1934_NS_189_575,0.59262705,5.9156895,0,2.5527971814392396,5.152696836555193
253,A_PuertoRico_8_1934_NS_219_641,-0.36759913,4.8051906,0,2.5527971814392396,5.152696836555193
254,A_PuertoRico_8_1934_NS_238_834,7.4397063,5.174229,3,6.762256569946951,5.452094065362477
255,A_PuertoRico_8_1934_NS_324_551,6.8189025,3.2037978,1,8.550401544412672,2.2072208778165874
256,A_PuertoRico_8_1934_NS_345_415,6.938949,6.456498,3,6.762256569946951,5.452094065362477
257,A_PuertoRico_8_1934_NS_56_431,1.7058326,6.6278124,0,2.5527971814392396,5.152696836555193
258,A_PuertoRico_8_1934_NS_57_530,2.333417,4.703685,0,2.5527971814392396,5.152696836555193
259,A_PuertoRico_8_1934_NS_614_640,5.5755925,2.9232025,-1,,
260,A_PuertoRico_8_1934_PA_100_2065,4.1404138,5.7986836,0,2.5527971814392396,5.152696836555193
261,A_PuertoRico_8_1934_PA_1034_1982,4.2294483,7.1887813,0,2.5527971814392396,5.152696836555193
262,A_PuertoRico_8_1934_PA_104_1914,9.6551285,5.8216386,2,9.754804976206675,6.521976917349043
263,A_PuertoRico_8_1934_PA_108_1976,-0.3361087,6.1173553,0,2.5527971814392396,5.152696836555193
264,A_PuertoRico_8_1934_PA_108_2020,-0.25529882,6.1299553,0,2.5527971814392396,5.152696836555193
265,A_PuertoRico_8_1934_PA_110_139,11.027194,6.1764536,2,9.754804976206675,6.521976917349043
266,A_PuertoRico_8_1934_PA_110_1960,11.306344,6.276839,2,9.754804976206675,6.521976917349043
267,A_PuertoRico_8_1934_PA_110_2056,8.749145,7.405445,2,9.754804976206675,6.521976917349043
268,A_PuertoRico_8_1934_PA_111_2053,3.2639112,7.673456,0,2.5527971814392396,5.152696836555193
269,A_PuertoRico_8_1934_PA_112_2042,10.013123,6.033812,2,9.754804976206675,6.521976917349043
